ImageId,EncodedPixels
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,18007 10 18525 12 19044 13 19563 14 20082 14 20601 14 21119 15 21637 16 22156 15 22675 14 23194 14 23713 14 24232 14 24752 12 25272 10 25791 10 26311 8
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,70975 7 71492 11 72010 12 72528 15 73045 17 73563 18 74082 18 74600 19 75118 22 75637 21 76156 22 76675 21 77192 22 77713 20 78232 20 78751 20 79270 20 79789 20 80308 20 80827 20 81346 20 81865 20 82386 18 82905 17 83424 16 83943 16 84464 12 84983 12 85504 8 86025 6
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,126001 5 126515 12 127030 18 127547 21 128062 26 128579 29 129096 31 129615 29 130132 31 130651 31 131172 27
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,5590 6 6107 8 6624 11 7143 12 7660 14 8179 14 8696 16 9215 16 9734 16 10253 17 10772 19 11291 19 11810 19 12327 21 12846 21 13365 21 13884 21 14404 20 14924 18 15443 16 15963 15 16484 11 17005 5
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,55410 13 55929 15 56446 21 56965 23 57482 27 58001 27 58520 29 59039 29 59558 29 60077 29 60596 29 61115 29 61634 29 62154 28 62674 27 63194 25 63715 22 64236 19 64757 15 65280 7
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,81900 6 82415 14 82932 18 83451 18 83968 22 84486 23 85004 24 85520 27 86039 27 86558 27 87075 29 87594 31 88111 31 88630 31 89149 31 89666 33 90185 33 90704 33 91223 31 91742 31 92261 29 92780 27 93299 25 93818 25 94337 22 94857 19 95377 17 95897 15 96420 7
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,406 47 925 51 1444 51 1964 52 2484 51 3004 50 3525 50 4044 48 4565 48 5084 48 5605 46 6124 46 6645 44 7166 42 7685 42 8206 42 8727 40 9246 40 9767 40 10286 40 10807 36 11328 35 11847 36 12366 34 12887 32 13406 33 13925 34 14444 34 14963 34 15482 34 16003 32 16522 32 17041 32 17562 30 18081 30 18600 31 19120 31 19640 31 20159 32 20679 31 21199 31 21719 31 22239 31 22758 32 23278 32 23798 32 24317 32 24836 34 25356 33 25876 32 26395 34 26915 35 27435 34 27954 34 28473 36 28992 37 29513 36 30032 37 30551 37 31072 36 31591 37 32110 38 32629 39 33148 40 33667 42 34186 43 34705 44 35224 46 35745 46 36264 49 36783 49 37302 49 37821 51 38340 51 38859 53 39380 51 39899 51 40416 55 40937 53 41456 55 41975 55 42496 53 43015 55 43534 57 44055 55 44576 55 45095 57 45618 53 46139 53 46658 53 47179 51 47698 51 48217 51 48738 49 49257 49 49779 46 50299 45 50818 45 51338 44 51859 42 52379 41 52898 41 53418 40 53939 38 54460 36 54979 36 55498 36 56019 34 56538 34 57059 32 57580 30 58099 30 58620 28 59139 28 59658 28 60179 26 60698 26 61217 26 61736 26 62257 24 62776 24 63295 24 63816 22 64335 22 64855 21 65375 20 65894 20 66414 19 66934 18 67453 18 67973 17 68493 16 69012 16 69531 16 70051 15 70571 14 71090 14 71610 13 72130 12 72649 12 73169 11 73689 10 74208 10 74727 10 75246 10 75765 10 76286 8 76805 8 77324 8 77843 8 78364 6 78883 6 79404 2
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,35206 6 35725 6 36242 8 36761 8 37278 12 37797 12 38316 12 38835 12 39354 12 39873 12 40392 12 40911 12 41430 12 41949 10 42468 10 42989 6 43508 6
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,102213 9 102729 14 103248 16 103767 16 104286 18 104805 18 105324 18 105843 18 106362 20 106881 20 107400 20 107919 20 108438 21 108957 22 109476 22 109995 22 110515 21 111035 21 111554 22 112073 22 112592 22 113112 21 113632 20 114151 21 114670 22 115173 1 115189 23 115688 15 115706 27 116203 51 116720 26 116749 25 117237 26 117272 23 117755 27 117793 21 118273 28 118313 20 118791 29 118832 20 119310 29 119352 19 119828 30 119872 18 120346 31 120391 18 120867 29 120910 18 121386 27 121429 18 121905 27 121949 17 122426 23 122469 16 122945 21 122988 16 123466 17 123507 16 123991 5 124026 16 124547 14 125066 14 125585 14 126106 12 126625 12 127144 12 127665 10 128184 10 128705 8 129226 4
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,62232 5 62751 9 63268 12 63785 14 64304 15 64823 17 65342 17 65860 18 66379 19 66898 20 67417 20 67936 20 68454 22 68973 23 69492 23 70011 23 70530 23 71049 23 71568 23 72087 23 72606 23 73125 23 73644 23 74163 23 74682 23 75201 23 75722 21 76241 21 76760 21 77279 19 77798 19 78319 15 78838 13 79359 9
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,13995 5 14513 8 15032 8 15550 9 16068 12 16587 12 17105 15 17623 16 18142 16 18661 16 19180 16 19699 16 20218 16 20737 16 21256 16 21775 16 22295 15 22815 13 23334 12 23854 11 24374 10 24894 8 25414 5 25934 3
eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,82516 4 83031 8 83550 10 84065 14 84584 14 85101 16 85620 16 86139 16 86656 18 87175 18 87694 18 88213 18 88732 18 89251 18 89770 18 90289 18 90810 16 91329 16 91848 16 92367 16 92888 14 93407 14 93926 12 94445 12 94966 10 95485 10 96006 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,78003 8 78523 8 79042 15 79561 16 80081 17 80601 20 81121 20 81641 21 82161 22 82681 23 83201 26 83721 26 84241 27 84761 30 85281 30 85801 31 86321 34 86841 35 87361 35 87881 36 88401 37 88921 38 89441 39 89961 39 90481 39 91001 39 91521 39 92041 40 92098 10 92561 41 92618 10 93081 70 93601 71 94121 71 94641 75 95161 75 95681 76 96201 77 96293 15 96721 77 96812 17 97241 78 97332 18 97761 112 98281 112 98802 26 98839 75 99323 24 99360 75 99843 24 99880 75 100369 7 100401 75 100889 6 100922 75 101410 5 101442 75 101963 76 102484 75 103005 75 103526 75 104046 75 104569 72 105090 71 105610 71 106133 68 106654 67 107175 66 107700 61 108220 61 108743 55 109264 53 109784 52 110310 45 110830 45 111351 43 111878 33 112398 33 112931 15 113452 13 113973 11
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,115963 4 116483 4 117002 6 117521 10 118041 10 118561 15 119081 16 119601 17 120121 20 120641 20 121161 21 121681 22 122201 22 122721 23 123241 24 123761 25 124281 26 124801 26 125321 27 125841 28 126361 28 126881 28 127401 28 127921 28 128441 27 128961 27 129481 26 130001 26 130521 26 131042 25 131571 9 132091 8 132612 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,288607 4 289127 4 289646 10 290165 12 290685 13 291204 15 291723 16 292242 18 292761 20 293281 20 293801 20 294321 20 294841 20 295361 20 295881 20 296401 20 296921 19 297441 18 297961 18 298481 18 299001 18 299521 17 300041 16 300561 16 301081 16 301601 16 302121 16 302641 16 303161 16 303681 16 304201 16 304721 16 305241 16 305761 16 306281 16 306801 16 307321 16 307841 15 308361 14 308881 14 309401 15 309921 16 310441 16 310961 15 311481 14 312001 14 312521 14 313041 14 313561 13 314081 12 314601 12 315121 12 315641 12 316161 12 316681 11 317201 10 317721 9 318241 6 318761 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,180988 9 181507 11 182027 11 182544 21 183063 23 183580 29 184099 31 184619 31 185138 33 185657 35 186177 35 186697 36 187217 37 187736 39 188255 41 188775 41 189295 42 189815 43 190335 43 190854 44 191373 45 191893 46 192413 47 192933 47 193453 47 193973 47 194493 47 195013 47 195533 47 196053 47 196573 49 197093 49 197614 48 198135 47 198655 47 199175 47 199695 47 200215 47 200735 45 201255 45 201775 45 202295 45 202815 45 203335 44 203855 43 204375 43 204895 42 205415 41 205935 40 206455 39 206975 39 207496 37 208017 35 208537 35 209058 33 209579 31 210100 29 210621 25 211141 25 211662 23 212187 15 212708 13 213228 13
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,135825 34 136345 34 136864 36 137381 44 137901 44 138421 53 138941 54 139460 56 139979 60 140499 60 141019 61 141540 63 142061 63 142581 63 143102 63 143623 63 144144 62 144665 61 145185 61 145718 49 146239 49 146760 47 147281 45 147801 44 148324 40 148845 39 149365 38 149888 34 150409 32 150930 31 151457 21 151977 20 152498 19
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,253351 8 253870 9 254390 12 254909 14 255429 14 255949 15 256469 16 256988 17 257507 18 258027 18 258547 19 259067 20 259587 20 260108 20 260629 20 261149 20 261669 22 262189 22 262709 23 263229 24 263749 24 264269 25 264789 26 265309 26 265829 30 266349 30 266869 31 267389 40 267909 40 268429 41 268949 46 269469 47 269989 50 270509 50 271029 51 271549 52 272069 53 272589 53 273109 54 273629 55 274149 56 274669 56 275189 57 275710 57 276231 57 276751 57 277271 57 277791 57 278312 56 278833 56 279353 57 279873 57 280393 57 280913 57 281434 56 281955 55 282475 55 282996 54 283517 52 284040 49 284561 47 285081 46 285602 44 286123 43 286643 42 287167 37 287687 36 288208 35 288733 27 289253 26
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,333977 2 333981 4 334497 2 334501 4 335012 16 335531 18 336051 19 336567 24 337087 24 337606 26 338123 30 338643 30 339162 31 339681 32 340201 32 340719 34 341239 34 341758 35 342275 38 342795 38 343314 39 343833 40 344352 41 344872 41 345391 42 345911 42 346431 41 346951 40 347470 41 347989 41 348509 40 349029 40 349549 40 350069 40 350589 39 351109 38 351629 38 352149 38 352669 38 353189 38 353709 38 354229 38 354750 37 355271 36 355791 37 356312 37 356833 36 357353 37 357874 37 358395 36 358915 37 359435 38 359955 38 360476 37 360997 36 361517 36
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,205052 11 205572 12 206091 13 206608 21 207127 23 207647 24 208166 30 208685 31 209204 41 209724 42 210244 43 210764 48 211284 48 211804 49 212324 54 212844 54 213364 55 213884 56 214404 57 214925 57 215445 57 215966 57 216486 58 217006 58 217526 58 218047 57 218568 56 219089 55 219609 55 220130 55 220653 53 221174 52 221694 52 222217 48 222738 46 223259 45 223782 42 224302 42 224825 36 225346 34 225866 34 226391 28 226912 26 227433 25
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,69363 5 69882 6 70402 7 70918 16 71438 16 71957 18 72474 24 72994 25 73511 29 74030 30 74550 31 75068 36 75588 36 76107 38 76622 44 77142 45 77661 46 78180 48 78700 49 79220 49 79740 49 80260 49 80780 50 81300 51 81821 50 82342 49 82862 49 83382 49 83902 49 84422 49 84943 49 85464 49 85984 49 86505 48 87026 46 87547 45 88068 43 88588 43 89108 43 89628 43 90148 42 90669 40 91190 39 91711 38 92234 35 92754 34 93275 32 93796 31 94316 30 94837 28 95358 26 95879 25 96400 24 96920 24 97441 23 97964 17 98484 16
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,328341 11 328860 13 329373 27 329892 29 330412 29 330931 31 331450 33 331970 33 332489 37 333008 39 333527 41 334046 45 334566 45 335086 46 335606 47 336126 47 336646 48 337166 49 337686 50 338206 51 338726 51 339247 51 339768 51 340289 50 340810 50 341330 51 341851 51 342374 49 342894 49 343415 48 343938 45 344459 44 344982 42 345502 43 346023 42 346546 38 347066 37 347587 36 348112 31 348633 30 349154 28 349678 23 350199 22 350728 4 351249 2 351769 1
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,284154 10 284673 12 285192 13 285709 19 286229 20 286748 21 287265 25 287784 27 288304 28 288823 30 289342 31 289862 32 290382 33 290902 33 291422 33 291942 33 292462 34 292982 35 293503 34 294023 34 294544 33 295065 32 295588 29 296108 29 296629 27 297150 25 297671 24 298191 24 298711 24 299231 24 299752 20 300272 19 300793 17 301316 11 301837 10 302357 9
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,193696 16 194215 18 194735 19 195251 26 195771 26 196290 28 196807 34 197327 34 197846 36 198365 38 198885 38 199405 38 199925 38 200444 39 200963 40 201483 40 202003 41 202523 42 203043 42 203563 42 204083 42 204603 42 205124 40 205645 38 206165 38 206685 35 207205 34 207726 32 208247 28 208767 28 209287 23 209807 22 210327 22 210847 21 211367 20 211887 19 212407 18 212927 18 213447 18 213967 18 214487 18 215007 21 215527 22 216047 23 216567 28 217087 28 217607 29 218127 34 218647 35 219168 34 219689 34 220209 35 220730 35 221251 34 221771 34 222293 32 222813 32 223334 31 223855 30 224375 30 224896 29 225417 28 225937 28 226458 26 226979 24 227500 23 228023 19 228543 18 229070 8 229591 6 230112 5
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,302920 7 303439 9 303958 10 304473 18 304993 19 305502 31 306021 32 306541 33 307057 38 307577 39 308096 40 308615 41 309135 41 309655 41 310175 41 310695 40 311216 38 311737 37 312257 37 312777 37 313297 36 313817 36 314337 35 314857 34 315378 28 315899 26 316419 26 316941 19 317461 18 317982 17 318503 12 319023 12
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,318542 12 319061 13 319576 23 320096 24 320615 25 321132 31 321651 33 322171 34 322690 36 323209 37 323729 37 324248 38 324767 39 325286 40 325805 41 326325 41 326844 42 327363 43 327884 42 328405 41 328925 41 329445 41 329965 41 330485 41 331005 40 331525 39 332046 38 332567 37 333088 36 333608 36 334129 35 334650 34 335171 33 335691 33 336212 32 336735 25 337256 24 337776 23 338299 17 338820 16 339341 14
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,80922 8 81442 8 81961 10 82480 12 83000 12 83520 13 84040 14 84560 15 85080 16 85600 16 86120 16 86640 16 87160 16 87680 16 88200 16 88720 16 89241 16 89762 16 90282 17 90802 18 91322 18 91843 18 92364 18 92884 18 93404 32 93924 32 94444 33 94964 36 95484 37 96003 38 96522 40 97042 41 97563 40 98084 39 98604 39 99124 39 99644 39 100164 39 100684 39 101204 39 101725 37 102246 35 102766 34 103286 33 103806 33 104326 33 104845 34 105364 35 105885 33 106406 31 106926 30 107446 30 107966 30 108486 30 109006 29 109526 29 110046 28 110566 27 111086 26 111607 25 112128 23 112648 22 113169 20 113690 16 114210 16 114733 10 115254 8 115775 7
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,39873 5 40392 7 40912 7 41427 15 41946 17 42465 18 42982 22 43502 23 44021 25 44540 27 45061 26 45584 23 46104 23 46624 23 47143 24 47662 25 48177 30 48696 31 49216 31 49733 34 50252 35 50772 35 51290 37 51810 37 52329 39 52848 40 53368 41 53888 42 54408 43 54928 43 55446 48 55966 49 56486 49 57006 50 57526 51 58046 54 58566 55 59086 55 59606 58 60126 59 60646 59 61166 59 61686 59 62207 59 62728 59 63248 59 63769 20 63802 25 64290 18 64322 25 64810 18 64843 24 65332 13 65364 23 65852 12 65885 22 66373 11 66405 22 66925 22 67445 22 67965 22 68485 22 69004 23 69523 24 70043 24 70562 25 71081 26 71601 26 72121 25 72641 24 73161 24 73681 24 74201 24 74720 25 75239 26 75759 26 76279 25 76799 24 77319 24 77839 24 78359 24 78879 24 79400 22 79920 21 80441 19 80962 17 81483 16 82003 15 82524 13 83045 12
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,291567 9 292087 10 292606 11 293125 12 293644 13 294164 13 294660 8 294681 16 295180 9 295200 17 295700 38 296220 39 296740 38 297259 38 297778 39 298299 39 298820 39 299340 39 299860 39 300380 39 300900 39 301420 40 301940 41 302460 41 302980 41 303500 41 304021 40 304542 39 305063 38 305584 38 306104 39 306625 38 307146 37 307666 37 308187 35 308708 33 309229 32 309749 32 310270 31 310791 30 311314 27 311834 27 312355 25 312876 23 313397 22 313917 22 314438 21 314959 20 315480 18 316000 17 316521 16 317041 16 317561 16 318081 15 318602 13 319123 12 319646 8 320167 6 320687 5
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,236449 5 236969 6 237488 7 238005 16 238524 17 239044 18 239563 20 240083 20 240603 21 241123 22 241643 22 242163 24 242682 25 243202 26 243721 30 244241 30 244762 34 245282 35 245803 35 246323 36 246843 36 247363 36 247883 36 248403 36 248923 36 249443 36 249963 36 250483 36 251003 36 251523 36 252043 36 252563 36 253083 35 253604 33 254125 32 254645 31 255165 30 255685 30 256205 29 256725 28 257245 27 257765 26 258285 26 258806 24 259326 23 259847 22 260367 22 260887 22 261407 21 261928 19 262449 18 262969 18 263489 18 264009 18 264530 16 265051 14 265571 14 266091 14 266611 14 267131 13 267651 12 268171 12 268691 12 269211 12 269731 12 270252 11 270773 10 271293 9 271814 7 272335 6 272855 5
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,281766 5 282286 6 282805 8 283320 16 283840 16 284357 20 284876 22 285395 23 285912 26 286432 26 286952 27 287472 28 287992 28 288511 29 289030 30 289550 30 290070 30 290590 30 291109 31 291628 31 292148 30 292667 31 293186 32 293705 33 294225 33 294744 34 295264 34 295784 33 296304 32 296823 33 297342 34 297861 35 298381 35 298901 35 299421 35 299941 35 300461 35 300981 35 301501 35 302021 35 302541 35 303061 35 303581 35 304101 35 304621 35 305141 35 305661 35 306181 35 306701 35 307221 35 307741 35 308261 34 308781 33 309302 32 309823 30 310343 29 310864 28 311384 28 311904 28 312424 27 312945 25 313466 24 313986 23 314509 17 315030 16
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,243818 2 244338 2 244847 20 245366 22 245885 24 246404 30 246924 30 247443 32 247960 36 248480 36 249000 37 249520 38 250039 40 250558 42 251078 42 251597 43 252116 44 252636 44 253156 44 253676 44 254195 45 254715 45 255234 46 255754 46 256275 45 256796 44 257316 44 257836 44 258356 44 258876 44 259396 44 259916 44 260437 42 260958 40 261478 40 262007 31 262528 30 263049 29 263572 25 264092 24 264613 22 265134 20 265654 20 266175 19 266696 18 267217 17 267740 11 268260 10 268781 8
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,222543 10 223063 10 223582 12 224097 22 224617 22 225137 23 225657 24 226176 25 226695 26 227215 26 227734 27 228253 28 228773 28 229293 28 229813 28 230332 29 230851 30 231371 30 231891 30 232411 30 232931 30 233451 30 233971 30 234491 30 235011 30 235531 30 236050 31 236569 32 237089 32 237609 32 238129 32 238649 32 239169 32 239689 32 240209 32 240729 32 241249 32 241769 32 242289 32 242809 32 243329 32 243849 32 244369 32 244889 32 245409 32 245929 32 246449 32 246969 32 247489 32 248009 32 248529 32 249050 31 249570 31 250091 30 250612 29 251133 28 251653 28 252173 28 252693 28 253213 28 253734 27 254255 26 254776 24 255297 22 255817 22 256340 15 256861 14 257381 13 257906 3 258427 2
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,32035 4 32288 12 32543 15 32797 18 33053 18 33308 20 33563 20 33819 20 34075 20 34330 20 34586 19 34843 17 35100 15 35357 12 35615 8 35872 4
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,45365 2 45617 9 45871 12 46126 14 46381 16 46636 17 46891 18 47147 18 47403 18 47659 18 47914 19 48171 17 48427 17 48683 16 48940 14 49197 12 49454 9 49713 3
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,22080 9 22334 13 22589 15 22844 17 23100 18 23355 19 23611 19 23867 19 24124 18 24380 17 24637 16 24894 14 25152 10 25411 3
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,6755 5 7009 9 7263 12 7519 13 7774 15 8030 16 8286 17 8541 19 8798 18 9054 19 9310 19 9567 17 9824 15 10082 13 10339 11 10598 6
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,9089 5 9346 8 9603 8 9861 5 10119 2
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,37513 5 37768 8 38022 11 38277 13 38532 14 38788 14 39043 15 39299 14 39555 14 39812 12 40068 11 40325 8
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,6089 1 6342 7 6596 10 6851 11 7106 13 7361 14 7617 15 7873 15 8129 15 8384 16 8640 15 8896 14 9153 12 9410 10 9667 7 9926 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19762 1 20021 3 20281 3 20541 4 20801 5 20809 5 21061 14 21321 15 21581 15 21842 14 22103 13 22363 13 22624 12 22884 12 23144 12 23404 12 23664 11 23925 10 24186 9 24446 8 24711 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,21618 5 21877 7 22137 7 22396 8 22656 8 22916 8 23176 7 23437 6 23697 6 23957 6 23978 5 24218 6 24237 6 24467 22 24490 1 24494 9 24724 39 24982 41 25241 42 25495 1 25497 44 25741 5 25752 48 26001 58 26261 58 26521 56 26781 55 27041 54 27301 54 27561 54 27821 53 28081 52 28341 52 28601 50 28864 45 29125 43 29385 42 29645 40 29905 32 30165 31 30423 31 30682 31 30941 9 30953 19 31201 9 31213 18 31461 8 31473 15 31721 8 31733 15 31981 7 31993 14 32241 7 32253 13 32501 6 32513 11 32761 5 32774 8 33021 4 33035 6 33281 4 33295 5 33541 3 33802 2 34061 3 34321 3 34581 4 34841 5 35101 6 35361 7 35621 8 35881 9 36141 9 36401 9 36661 10 36921 10 37181 10 37441 10 37701 9 37961 8 38221 8 38481 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,54878 2 55137 3 55396 6 55655 7 55915 7 56175 7 56433 9 56692 10 56952 10 57212 10 57471 10 57732 9 57992 10 58252 11 58264 1 58512 15 58773 15 59033 16 59293 16 59553 16 59813 17 60072 18 60332 17 60592 17 60853 16 61113 15 61374 14 61634 14 61895 12 62156 11 62416 11 62676 11 62936 11 63195 12 63453 14 63702 2 63711 16 63962 2 63971 16 64221 3 64230 17 64481 4 64488 20 64741 5 64747 21 65001 5 65007 22 65261 35 65521 37 65781 39 66041 40 66301 41 66561 41 66821 41 67081 42 67341 5 67347 36 67602 2 67608 21 67631 12 67862 2 67868 20 67892 10 68129 18 68153 9 68391 16 68414 5 68655 12 68916 10 69177 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74102 2 74361 4 74621 5 74881 5 75141 5 75401 6 75661 6 75921 6 76181 5 76441 5 76701 5 76961 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,86581 3 86841 3 87101 4 87361 5 87621 5 87881 5 88141 5 88401 5 88661 5 88921 5 89181 5 89441 4 89701 4 89962 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,77489 1 77749 2 78007 6 78266 8 78526 8 78786 9 79046 9 79307 8 79568 7 79828 6 80089 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,14583 8 14839 12 15098 14 15357 15 15615 17 15874 18 16134 17 16394 16 16654 15 16914 15 17175 13 17435 12 17696 9 17958 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,39537 6 39796 11 40056 12 40314 17 40574 17 40835 17 41096 16 41356 16 41616 16 41878 14 42139 13 42399 13 42660 12 42921 10 43182 9 43443 7 43707 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,88938 12 89195 16 89454 17 89715 16 89975 16
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,34870 2 35129 4 35386 8 35645 9 35905 10 36164 11 36423 12 36683 12 36943 12 37203 11 37463 10 37723 10 37985 6 38246 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74412 4 74659 19 74918 20 75177 21 75436 23 75466 8 75695 24 75723 20 75954 25 75983 20 76213 26 76242 22 76473 26 76501 24 76733 53 76994 52 77255 51 77515 10 77534 2 77538 28 77775 9 77794 1 77798 28 78037 5 78058 28 78318 27 78578 27 78838 27 79098 27 79360 3 79370 13 79631 12 79891 11 80151 9 80410 8 80670 8 80930 8 81190 7 81450 7 81711 6 81971 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,82218 4 82474 10 82733 11 82992 12 83250 14 83509 15 83768 16 84016 28 84276 27 84535 27 84794 28 85053 28 85313 24 85573 21 85834 20 86095 18 86355 19 86615 19 86876 18 87138 17 87401 14 87662 13 87926 10 88187 10 88448 9 88708 9 88968 10 89229 9 89489 9 89750 8 90011 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,47374 3 47632 9 47891 12 48151 12 48411 13 48670 15 48930 15 49190 15 49450 15 49710 15 49970 14 50230 14 50490 13 50751 11 51011 10 51271 10 51532 9 51792 7 52052 7 52312 5 52569 7 52824 13 53083 14 53342 15 53601 16 53860 17 54120 17 54380 17 54640 16 54900 15 55161 14 55422 10 55685 3 55945 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,66609 7 66868 8 67127 12 67386 15 67645 17 67905 17 68165 18 68424 19 68684 19 68944 19 69204 19 69465 17 69725 17 69985 17 70246 13 70509 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,8108 7 8367 8 8626 11 8886 12 9145 13 9405 13 9665 13 9926 12 10186 12 10447 11 10709 8 10972 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,12021 12 12279 16 12539 16 12798 18 13057 19 13317 19 13577 18 13837 18 14099 15 14359 15 14620 14 14883 9 15141 10 15401 10 15658 11 15915 15 15946 1 16174 19 16202 7 16434 19 16461 9 16693 22 16720 10 16953 38 17213 39 17473 39 17733 39 17994 38 18254 11 18266 26 18514 11 18526 26 18774 7 18791 21 19028 10 19058 14 19287 11 19319 12 19546 13 19566 1 19580 10 19806 13 19824 5 19842 7 20065 15 20083 6 20325 15 20343 6 20585 24 20845 25 21105 26 21365 26 21626 26 21887 12 21900 12 22147 10 22161 11 22408 9 22421 11 22670 5 22682 10 22943 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,31513 5 31771 9 31799 2 32030 11 32057 6 32290 11 32317 7 32550 11 32575 9 32810 12 32833 11 33070 35 33330 35 33590 34 33850 34 34111 33 34372 32 34633 6 34640 23 34903 19 35163 19 35426 14
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,62194 12 62452 15 62711 18 62970 19 63230 20 63490 21 63750 21 64011 20 64272 20 64532 20 64793 19 65054 18 65316 16 65578 14 65839 13 66100 11 66362 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,1888 4 2146 7 2405 9 2665 9 2923 11 3181 13 3440 14 3700 14 3958 16 4218 16 4478 16 4737 17 4996 17 5256 17 5516 17 5776 17 6036 17 6296 17 6557 16 6818 15 7079 15 7340 14 7601 13 7863 10 8125 8 8385 8 8648 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,27882 3 28139 8 28399 8 28659 9 28918 11 29178 11 29438 11 29698 11 29958 10 30218 10 30478 9 30739 8 31002 2 31262 2
